"Arrangement","Account","CURRENCY","Start date","Maturity Date","Description","Customer #","Customer Name","Customer Role","Balance","Status"
"AA22341GGQ91","100000078918","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223415V89W","100000078926","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223410J529","100000078934","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341RNQH5","100000078942","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA2234128P02","100000078958","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341FKM13","100000078969","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341TKL1Z","100000078977","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341CPF84","100000078985","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341ZZKYW","100000078993","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341PC9FL","100000079008","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223413SGDH","100000079019","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341S8SJH","100000079027","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341FKL99","100000079035","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223410BBWY","100000079043","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341FDS8Y","100000079051","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341X9V73","100000079078","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223412DXJP","100000079086","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223416DWKG","100000079094","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341HHV6Z","100000079108","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341JZMN0","100000079116","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341MR12F","100000079124","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341SYML4","100000079132","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223413W3BD","100000079148","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341SBJHN","100000079159","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341VKLX2","100000079167","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223416D7C4","100000079175","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341FTSB4","100000079183","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341XCYJG","100000079191","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341KD641","100000079205","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223412YVYG","100000079213","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341RQS8D","100000079221","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341JMNYP","100000079237","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341L5MT8","100000079248","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223418STZY","100000079256","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA2234127FWK","100000079264","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341QGWRM","100000079272","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341QR2LZ","100000079288","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341F7YPV","100000079299","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341NDRQX","100000079302","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341Z1JXG","100000079318","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223419KLCW","100000079329","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223412LN34","100000079337","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA2234188DHT","100000079345","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223414RDD5","100000079353","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA2234157QTD","100000079361","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341YYBKW","100000079377","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341MFGYS","100000079388","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Semi Ann","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA2234106J85","100000079558","EGP","24 OCT 2022","24 OCT 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","1,000.00","Current"
"AA223411GQVJ","100000079566","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341TGM95","100000079574","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341LNCB1","100000079582","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341LM4VB","100000079598","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223411F7FR","100000079604","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341YSJ02","100000079612","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341KG0YY","100000079628","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223419DRKD","100000079639","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA2234199Y79","100000079655","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223417J77X","100000079663","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223413M6D0","100000079671","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223413HHW6","100000079687","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223418Y9NL","100000079698","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341LHHF8","100000079701","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341CSK89","100000079717","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341G9LPY","100000079728","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341XN98C","100000079736","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223410KCG1","100000079744","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Monthly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA223410ZVWV","100000079752","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341BKMKL","100000079768","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341WTG7C","100000079779","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341LB9ZF","100000079787","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341WF5F5","100000079795","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
"AA22341MWBR0","100000079809","EGP","07 DEC 2022","07 DEC 2023","1 Year deposit - Interest Quarterly","1200007693","Amr Wael Mahmoud Anis Alnaghea عمرو وائل محمود انيس الناغى","Beneficial Owner","5,000.00","Current"
